two-channel video installation
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
seven diptych gelatin silver prints, two page colophon with one gelatin silver p
Ektacolor RC print
crayon, pencil on illustration board
oil on canvas
oil on canvas
watercolor on paper mounted on board
watercolor
watercolor on paper mounted on board
bronze
bronze
bronze
four color photo offset print
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print
gelatin silver print
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
pen,ink,ink wash,pencil on blue-toned wp
drypoint, aquatint on laid paper
paper
lithograph
incorporated coupler print on paper
incorporated color coupler print
incorporated color coupler print
chromogenic print
incorporated color coupler print
incorporated color coupler print
incorporated color coupler print
incorporated color coupler print
chromogenic print
incorporated color coupler print
incorporated color coupler print
incorporated color coupler print
oil on canvas
rayograph, gelatin silver print
rayograph, gelatin silver print
oil on canvas
gelatin silver print
gelatin silver print on paper
gelatin silver print (sepia toned) on paper
gelatin silver print on paper
gelatin silver print (sepia toned) on paper
gelatin silver print (sepia) on paper
gelatin silver print (sepia)
gelatin silver print
ink on paper
ink on paper
ink on paper
ink on paper
ink on paper
ink on paper
stoneware plate
stoneware plate
stoneware plate
stoneware plate
stoneware plate
stoneware plate
portfolio of six stoneware plates
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
baseball card
checklist
checklist
thirty-two baseball cards, two checklists
carved wood (industrial shoe lasts)
acrylic on canvas
acrylic on masonite
screenprint
screenprint
screenprint
screenprint
screenprint
screenprint
screenprint
screenprint
screenprint
nine screenprints
aquatint on Somerset satin paper
aquatint on Somerset satin paper
aquatint on Somerset satin paper
aquatint on Somerset satin paper
aquatint on Somerset satin paper
aquatint on Somerset satin paper
portfolio of five aquatints on Somerset satin torn edge paper, in a cloth folder
aquatint, softground, spit bit on Somerset Satin cut edge paper
aquatint, softground, and spitbite on Somerset Satin cut edge paper
two aquatint, softground, spit bit, on copper plates plus blank center plate on
softground and aquatint on steel-faced copper plates on D'Arches Rough deckle ed
graphite on paper
line etching and softground on Hannemulile Copperplate paper
line etching and softground on Hannemulile Copperplate paper
line etching and softground on Hannemulile Copperplate paper
line etching and softground on Hannemulile Copperplate paper
serigraph on Arches 88 paper with natural edge on left and deckle at lower edge
serigraph on Arches 88 paper with natural edge on left and deckle at lower edge
serigraph on Arches 88 paper with natural edge on left and deckle at lower edge
etching and aquatint on steel-faced copper plate on Fabriano Espotazione paper
etching and aquatint on steel-faced copper plate on Fabriano Espotazione paper
etching and aquatint on steel-faced copper plate on Fabriano Espotazione paper
soft ground on three steel-faced copper plates on Richard de Bas paper
drypoint on steel-faced copper plate on Fabriano Espotazione paper
drypoint on one steel-faced copper plate on Richard de Bas paper
softground, drypoint on three steel-faced copper plates on Fabriano Esportazione
drypoint, aquatint ground on two steel-faced copper plates on D'Arches CP paper
etching, softground, aquatint on three steel-faced copper plates on Richard de B
drypoint, aquatint on one steel-faced copper plateon Fabriano Esportazione paper
drypoint, softground on two steel-faced coper plates
softground, aquatint on three steel-faced copper plates on Fabriano Esportazione
etching, softground, aquatint, drypoint on three steel-faced copper plates
drypoint on one steel-faced copper plate on Twinrocker White paper
etching, drypoint, softground on three steel-faced copper plates on Richard de B
twelve etchings on various paper s
etching
etching and aquatint on Rives BFK
etching and aquatint on Rives BFK
etching and aquatint on Rives BFK
three etchings and aquatints on Rives BFK
watercolor and graphite on paper
oil on canvas
gouache, pencil on wove paper
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver enlargement print
photogravure on paper
photogravure - mezzotint on paper
bronze
marble
bronze
bronze on marble base
bronze on marble base
medal
bronze
bronze
bronze
bronze
bronze
bronze with marble base
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
oil on canvas (three joined panels)
etching on Rives BFK paper
etching and aquatint on wove paper 
etching and sugarlift aquatint on Somerset satin paper
screenprint on Rives BFK paper
gelatin silver print on paper
gouache on wove paper
gouache on wove paper
watercolor, graphite on wove paper
watercolor on wove paper
photogravure-three color halftone on paper
photogravure-three color halftone on paper
mezzotint on Rives heavyweight buff paper
mezzotint on Rives heavyweight buff paper
mezzotint on Rives heavyweight buff paper
mezzotint on Rives heavyweight buff paper
mezzotint on Rives heavyweight buff paper
mezzotint on wove paper
mezzotint on wove paper
seven mezzotints on Rives heavyweight buff paper
soft-ground etching on Rives heavyweight white paper, pale orange ink with gold 
etching on wove paper
silver gelatin print
gelatin silver print
watercolor and graphite on wove paper
etching
etching on wove paper
oil on board
watercolor and graphite on wove paper
etching
watercolor and graphite on wove paper
ink on wove paper
watercolor and graphite on wove paper
watercolor and graphite on wove paper
egg tempera on masonite
chinese ink on paper
oil on tempera board
pen and ink on wove paper
pen and ink on wove paper
pencil, pen and ink on wove paper
pencil, pen and ink on wove paper
pen and ink on wove paper
pen and ink on wove paper
pen and ink on wove paper
pen and ink on wove paper
pen and ink on wove paper
pen and ink on wove paper
pen and ink and ink wash on wove paper
pen and ink on wove paper
pen and ink on wove paper
pen and ink on wove paper
pencil, pen,ink watercolor on wove paper
pen, ink, inkwash on wove paper
pen and ink on wove paper
egg tempera on masonite
chinese ink and wash on Arches wove paper
watercolor and graphite on paper
gelatin silver print
gelatin silver print
acrylic, collage, and glitter on unstretched canvas banner
two albumen prints mounted on studio card
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
screenprint on off-white Japanese Rag paper
